#Path	#Template Name	#File Size (bytes)	#Header Magic ID	#Header Version	#Build DateTime	#Template GUID	#SHA1
METADATA\REALITY\DEFAULTREALITY.MBIN	GcRealityManagerData	0x0000000000009ED8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x74D0EA8A0612151E	0xC4D6D824CA26D1D1F90FF496933F8530029944A7
METADATA\REALITY\JOURNEY.MBIN	GcJourney	0x0000000000003CD0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xC7C1C04352D3F6A5	0x38D565B20C603D48DC6B741A7D7EE09D61EBC8DF
METADATA\REALITY\TABLES\BASEBUILDINGTABLE.MBIN	GcBaseBuildingTable	0x000000000000CF60	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x5BB1642B2A3D3D92	0x5FC7AE3570471522593A8781648E85C24ACC536A
METADATA\REALITY\TABLES\COSTTABLE.MBIN	GcCostTable	0x0000000000005DE8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x575E9528584EBF2D	0x7D8E38A0F91823C7AFBD726C1B25EE0DEBF59BCE
METADATA\REALITY\TABLES\DAMAGETABLE.MBIN	GcPlayerDamageTable	0x0000000000002B38	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x9ED3CEF928910C42	0x078FC6609349A34E2A25093324DB4FD6E620F121
METADATA\REALITY\TABLES\INVENTORYTABLE.MBIN	GcInventoryTable	0x0000000000001AB8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x2DB18A4F1A431654	0x1869D84BE0BAC94107F94456CD440AF8AC29E532
METADATA\REALITY\TABLES\MAINTENANCEGROUPSTABLE.MBIN	GcMaintenanceGroupsTable	0x0000000000000510	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x97896CCD6D37AF95	0x2490C0AAC94CD77BA58015ECF2FA59445F1BE563
METADATA\REALITY\TABLES\NMS_DIALOG_GCALIENPUZZLETABLE.MBIN	GcAlienPuzzleTable	0x00000000003F9718	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xA84156D8DA3F80AC	0x3B1C94F4D7834B311DF3F5CCDC1384F9AB29D174
METADATA\REALITY\TABLES\NMS_DIALOG_GCALIENSPEECHTABLE.MBIN	GcAlienSpeechTable	0x0000000000025070	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x6F5BDF62AC518480	0x8158944A0B0232A990CDA63E5BF6ED3AB52E58AB
METADATA\REALITY\TABLES\NMS_REALITY_GCPRODUCTTABLE.MBIN	GcProductTable	0x000000000003A940	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xEB8A34F4EDC7CB42	0xE2ECCBB50D900749BF87526F616EACE269B3E46C
METADATA\REALITY\TABLES\NMS_REALITY_GCSUBSTANCETABLE.MBIN	GcSubstanceTable	0x00000000000061DE	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xFC1F2A25C449B8A9	0x4FB1A8B4901D12C2A30F5D6100683478B9740124
METADATA\REALITY\TABLES\NMS_REALITY_GCTECHNOLOGYTABLE.MBIN	GcTechnologyTable	0x00000000000367CC	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x7405633EB8219ECA	0x496F34486EDFEC15DB70E9F93D0FD86C13406D76
METADATA\REALITY\TABLES\PURCHASEABLEBUILDINGBLUEPRINTS.MBIN	GcPurchaseableBuildingBlueprints	0x00000000000002A0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x42FC2D8C396F629E	0xFDFA4184A0E5355D9E7F94F81B3876E6FE8A985F
METADATA\REALITY\TABLES\REWARDDESTRUCTTABLE.MBIN	GcRewardDestructTable	0x00000000000000A8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xCAF4275C40A91D9C	0x614C904310A1DA52A2FFB30A4C43FB05F2470311
METADATA\REALITY\TABLES\REWARDTABLE.MBIN	GcRewardTable	0x000000000001A918	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x0F4C1B649C112130	0x7139995247136387B6B2C9D9C30961FC9D7B912D
METADATA\REALITY\TABLES\TRADINGCLASSDATATABLE.MBIN	GcTradingClassTable	0x0000000000000B0C	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x4BF71BB18072DE17	0x993BFDCAD8793E7AC6963FFD26E59EB2C41C1065
METADATA\REALITY\TABLES\TRADINGCOSTTABLE.MBIN	GcItemCostTable	0x00000000000020D0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xEC55A7DD450FE529	0x04D4C042A3C544A6931CFBF7F2B4174B1A71DF4E
METADATA\REALITY\WIKI.MBIN	GcWiki	0x0000000000004AF0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD97C0E67A81D80AB	0x9F71BAA9BD0148064E824C0133098509383D2C8A
METADATA\SIMULATION\AMBIENT\AMBIENTMODECAMERAS.MBIN	GcAmbientModeCameras	0x0000000000000480	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x1284E8A8B0A4B370	0xEA0DEB7EC1FD168B575F3DAC610707ACA9129832
METADATA\SIMULATION\ECOSYSTEM\CREATUREAUDIOTABLE.MBIN	GcCreatureAudioTable	0x0000000000000200	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x7D0676974C8E6A21	0x66EAC2A1EBA9ECFC3B9974ABB5D4090A2D80EBDF
METADATA\SIMULATION\ECOSYSTEM\CREATUREDATATABLE.MBIN	GcCreatureDataTable	0x0000000000004968	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x90CC8D85C3E8B6E8	0xC23B2EA658FBD7FFB57FD9421C49DEC374933622
METADATA\SIMULATION\ECOSYSTEM\CREATUREFILENAMETABLE.MBIN	GcCreatureFilenameTable	0x0000000000001030	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x8BE96E739B255AA3	0x1DC6647115E407E0E4E103B477C9889DDE50A13C
METADATA\SIMULATION\ECOSYSTEM\CREATUREROLEDESCRIPTIONTABLE.MBIN	GcCreatureRoleFilenameTable	0x0000000000000C90	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xC0A5DE8E4C44F7C6	0xF5B031D4E85638808EF8576A046301D5FACF8971
METADATA\SIMULATION\ECOSYSTEM\DEPRECATEDASSETSTABLE.MBIN	GcDeprecatedAssetsTable	0x00000000000001F0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x1EC1F7697E339528	0xB8355F6E0345E14421C891385F80BFFE5B0E906B
METADATA\SIMULATION\ECOSYSTEM\ROBOTDATATABLE.MBIN	GcCreatureDataTable	0x00000000000006C0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x90CC8D85C3E8B6E8	0xCF77F13D903BF5D6465CDD0077EF382EF503D47A
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\AIR\AIRTABLEBUSY.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000140	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x58621CD5509E18B5E69B844A717480C8C150B868
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\AIR\AIRTABLECOMMON.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000100	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0xCDA8F4E1BCA522090928E3D2A5AD0602D8EBEB3D
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\AIR\AIRTABLECOMMONLIZARD.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000100	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x7C505B6787D8C9946C87C3D8F1F815CFFB17ED00
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\AIR\AIRTABLECOMMONSNAKE.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000100	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0xFEEA052C28CF4D995E657B243AECDBCAB2B6065F
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\AIR\AIRTABLEDEAD.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000080	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x09102FF7E7A82A4B118C006F811E2F1659671C5E
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\AIR\AIRTABLEFLYINGLIZARDONLY.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000100	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x32F9EC0A35AF6ABBA599FADABBF67C673C78EC63
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\AIR\AIRTABLEFLYINGSNAKESONLY.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000100	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x2085DB52390B674864EC4A729B2232230C847E75
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\CAVE\CAVETABLECOMMON.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000140	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0xB587A4F4B03DFB9C82C04A43A266955B1C80C61B
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\CAVE\CAVETABLEEMPTY.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000080	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x0D08297C91E3D15B76B857B2AF9BC1C20DC8B966
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\FIEND\GROUNDTABLEFIEND.MBIN	GcCreatureRoleDescriptionTable	0x00000000000000C0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x302BDBAFB03A78DE9B6CAE074189E9D39CC28906
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\GROUND\GROUNDTABLEALLCOW.MBIN	GcCreatureRoleDescriptionTable	0x00000000000001C0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0xBE86A3A741FE03B98525DB99E61A2EE5940BB323
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\GROUND\GROUNDTABLEBUSY.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000280	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0xD223AE05ABDE576F32EC326166B2C9F0AC862692
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\GROUND\GROUNDTABLECOMMON.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000180	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0xA5B92EC4B2E2D24B5F47CF2D5A88A16F1042C058
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\GROUND\GROUNDTABLEDEAD.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000240	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x5CA11B851344F805DD0F2CF73F4093B2ED6A475F
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\GROUND\GROUNDTABLEDINOSAURS.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000240	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x9826AADBAFCDE61F8D8FD5B727DED22D503F9DCB
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\GROUND\GROUNDTABLEGIANT.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000200	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0xDABAF949FB749835642A620A2419685ECFED1698
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\GROUND\GROUNDTABLEGRUNTLAND.MBIN	GcCreatureRoleDescriptionTable	0x00000000000001C0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x1C52D52F4ECEF0698A0D94A8D1E0ABCF065191B2
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\GROUND\GROUNDTABLEPREDATORS.MBIN	GcCreatureRoleDescriptionTable	0x00000000000001C0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x54C1406AD4F83C3C51EABA94BA56FFB416AEB49E
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\GROUND\GROUNDTABLEPREHISTORIC.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000240	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x20F16D54009EBF62CB4CB0DDD5C39E204B67A7DD
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\GROUND\GROUNDTABLEPREYBLOBS.MBIN	GcCreatureRoleDescriptionTable	0x00000000000001C0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x68B2855166488F9497B846C3C70DC67D2E1034E3
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\GROUND\GROUNDTABLESMALLPREDATORS.MBIN	GcCreatureRoleDescriptionTable	0x00000000000001C0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0xC5D9D0B86C6A870AB4BC81DFAFAB32C17C9E8519
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\GROUND\GROUNDTABLESPARSE.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000200	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x8768E8513822AB14C133CA439A76273121CEC34D
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\SENTINELS\GROUNDTABLESENTINELS.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000100	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x2136744DA4AA245E2C9EA52276B5D60B5AEB602B
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\UNDERWATER\UNDERWATERTABLECOMMON.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000140	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0xE9B6CF2BAAC54FAE61BF9C7A147D4D60D670485B
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\UNDERWATER\UNDERWATERTABLEEMPTY.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000080	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x5123F95177F7D878DAD5E09DCF995F01B465F55D
METADATA\SIMULATION\ECOSYSTEM\ROLEDESCRIPTIONTABLES\UNDERWATER\UNDERWATERTABLEWHALE.MBIN	GcCreatureRoleDescriptionTable	0x0000000000000180	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD2C6B913CD1676C7	0x5FE1F05A898102387971719CB44A26224E0F480C
METADATA\SIMULATION\ENVIRONMENT\HAZARDTABLE.MBIN	GcPlayerHazardTable	0x0000000000000270	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x234DE601620B66D9	0xA9B82B38F504918AA232A67794E58DB20132A7B1
METADATA\SIMULATION\ENVIRONMENT\PLANETBUILDINGTABLE.MBIN	GcBuildingDefinitionTable	0x0000000000018410	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x164F94D6A1FF8317	0x9A5B08E1DDB61B29209C0659A0438D50D6B5A42D
METADATA\SIMULATION\ENVIRONMENT\SELECTABLEOBJECTTABLE.MBIN	GcSelectableObjectTable	0x0000000000002B20	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x7EB306AB588C39AB	0x401C20EA10949BFCE44DF9AB4255256F3FB20362
METADATA\SIMULATION\MISSIONS\ATLASPATHTABLE.MBIN	GcMissionTable	0x00000000000191B8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x86253332E1D30899	0x2FDDC92B0ABE71C77524499D9BAF1D4CB7450068
METADATA\SIMULATION\MISSIONS\COREMISSIONTABLE.MBIN	GcMissionTable	0x000000000011FEB0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x86253332E1D30899	0x8FFC2E74711BDBFC2C22870F64EB67F06077B31D
METADATA\SIMULATION\MISSIONS\MISSIONTABLE.MBIN	GcMissionTable	0x00000000000F2E60	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x86253332E1D30899	0xF122AC128077896AE466F1311EDA26DFEE5FBED8
METADATA\SIMULATION\MISSIONS\NPCMISSIONTABLE.MBIN	GcMissionTable	0x0000000000037FF8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x86253332E1D30899	0xA8BB7B272C391DBCB3F42703EB1D30B6E56A8564
METADATA\SIMULATION\MISSIONS\TUTORIALMISSIONTABLE.MBIN	GcMissionTable	0x000000000003FF18	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x86253332E1D30899	0xDB711D5538199F0E26670CB6005100468D8C54FE
METADATA\SIMULATION\MISSIONS\WIKIMISSIONTABLE.MBIN	GcMissionTable	0x0000000000000BE8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x86253332E1D30899	0x535F73C6E6F2FA42CF7881EAB8516704E44BCABF
METADATA\SIMULATION\NPCS\NPCSPAWNTABLE.MBIN	GcNPCSpawnTable	0x0000000000001C08	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xA264E567070A9633	0x450AAA35C058212411A470ECB7523669652DC217
METADATA\SIMULATION\SCANNING\SCANEVENTTABLEMISSIONS.MBIN	GcScanEventTable	0x0000000000001868	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x229BA24FEECE7851	0xB7D0561D40F82D79C88B9B251D5E7A00A9460249
METADATA\SIMULATION\SCANNING\SCANEVENTTABLEMISSIONSCREATIVE.MBIN	GcScanEventTable	0x0000000000000248	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x229BA24FEECE7851	0xD56CDB82A988A8C6BDF88F639B10AE76D06EDA5D
METADATA\SIMULATION\SCANNING\SCANEVENTTABLEPLANET.MBIN	GcScanEventTable	0x0000000000003060	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x229BA24FEECE7851	0xD063CAD4AF386964EB139D518C64365F207301E9
METADATA\SIMULATION\SCANNING\SCANEVENTTABLESPACE.MBIN	GcScanEventTable	0x0000000000000F30	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x229BA24FEECE7851	0xDB943683396ECD147674073D5BACC00BEE8336F9
METADATA\SIMULATION\SCANNING\SCANEVENTTABLETUTORIAL.MBIN	GcScanEventTable	0x0000000000004858	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x229BA24FEECE7851	0xB0259A26CB8BB5BBDFA83F37070133E104655511
METADATA\SIMULATION\SCANNING\SCANEVENTTABLEVEHICLE.MBIN	GcScanEventTable	0x0000000000001A40	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x229BA24FEECE7851	0x0ED85C69AFF1AB0E96BDD92B72CE6481057F69B7
METADATA\SIMULATION\SCANNING\VEHICLESCANTABLE.MBIN	GcVehicleScanTable	0x00000000000005E0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x522533AC131BE64B	0x89F63E56DC0F0A764706B6FBC4E01CDB3A1B4633
METADATA\SIMULATION\SCENE\EXPERIENCESPAWNTABLE.MBIN	GcExperienceSpawnTable	0x00000000000030D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xDF310DDEB500102F	0xA150BA320C5E0B725BCBFB6227D4B12D4BF874D4
METADATA\SIMULATION\SOLARSYSTEM\ATMOSPHERE\UNDERWATERHEAVYAIRLIST.MBIN	GcHeavyAirList	0x00000000000000F0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xF6D68847AB6B3C0F	0x238546EF0907B2437A9B5428EB176ABD840FE6A0
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\BARREN\BARRENBIOME.MBIN	GcBiomeData	0x0000000000001040	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x5E7CB2F651A44767	0x7806EA0F8E615CDF2600CB8053C4B9679E331448
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\BARREN\BARRENCOLOURPALETTES.MBIN	GcPaletteList	0x000000000000A6F0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD30F287F6E810E96	0x1F3876879D7D5F7C8026E52D8D7F55C80D0D6E02
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\BARREN\BARRENHQBIOME.MBIN	GcBiomeData	0x0000000000001040	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x5E7CB2F651A44767	0xBA36625A12CDBF4C79790F9961C80B8EAE356976
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\BARREN\BARRENHQCOLOURPALETTES.MBIN	GcPaletteList	0x000000000000A6F0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD30F287F6E810E96	0x5E3EE0F5D396AB9104BF79F6657C67457F63FFA9
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\BARREN\BARRENHQOBJECTSFULL.MBIN	GcExternalObjectList	0x000000000000B940	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x22E0AFD5DDFAA6E5	0x81BCE99915D4623FA218E02C473298844CB93D21
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\BARREN\BARRENOBJECTSDEAD.MBIN	GcExternalObjectList	0x0000000000004E30	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x22E0AFD5DDFAA6E5	0xC21C45A2FE0B2931094C61E5CF7803E3B9175408
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\BARREN\BARRENOBJECTSFULL.MBIN	GcExternalObjectList	0x000000000000B930	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x22E0AFD5DDFAA6E5	0x09F84D54233CC53E168C8EADEDB59320CF5DCDC6
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\BARREN\BARRENOBJECTSLOW.MBIN	GcExternalObjectList	0x0000000000007400	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x22E0AFD5DDFAA6E5	0xEDA46063AF6F9024B26C78B1408A474D31156E94
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\BARREN\BARRENOBJECTSMID.MBIN	GcExternalObjectList	0x0000000000009D50	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x22E0AFD5DDFAA6E5	0xBA5DA886F143FFB50F178B325CAD8D7E6376DFDD
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\BIOMEFILENAMES.MBIN	GcBiomeFileList	0x00000000000043D0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x92315CCA5B7B6C6D	0x790C1E4785540E94396D4E71E37CD8E6BEE81CBA
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\BIOMELISTPERSTARTYPE.MBIN	GcBiomeListPerStarType	0x0000000000000170	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xDA003053BA5CD479	0x2CFD06E5418305F1C037C69248E86BAA073506D5
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\CAVE\CAVEBIOMEDEAD.MBIN	GcExternalObjectList	0x0000000000003140	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x22E0AFD5DDFAA6E5	0xE586DB4A15B2ECBB7A976797755588C2CBCB3A94
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\CAVE\CAVEBIOMEFULL.MBIN	GcExternalObjectList	0x0000000000004B40	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x22E0AFD5DDFAA6E5	0x8D7B7AF2B469B4B2BF25A9B2FCA04A5A1D538610
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\CAVE\CAVEBIOMEMID.MBIN	GcExternalObjectList	0x0000000000006230	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x22E0AFD5DDFAA6E5	0xE53FDBC06B1CFD825E8B3D5710649C9BDC34208E
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\DEAD\DEADBIOME.MBIN	GcBiomeData	0x0000000000000E10	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x5E7CB2F651A44767	0x52788026822B0B0D378F04BBB8799850D6023153
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\DEAD\DEADCOLOURPALETTES.MBIN	GcPaletteList	0x000000000000A6F0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD30F287F6E810E96	0xF633FA452E1D8658346D6BE76201B29AE7472C52
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\DEAD\DEADOBJECTSDEAD.MBIN	GcExternalObjectList	0x0000000000001BF0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x22E0AFD5DDFAA6E5	0xF9DB6967A6F555FC59759ABC129F11D87BCDFB50
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\FROZEN\FROZENBIOME.MBIN	GcBiomeData	0x0000000000000F18	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x5E7CB2F651A44767	0xCE0F5BFA1CDC5391EB8855ABD4353AFD6E4E1C1F
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\FROZEN\FROZENCOLOURPALETTES.MBIN	GcPaletteList	0x000000000000A6F0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD30F287F6E810E96	0x43EB3B890F265C45A624F6B95E23AFB21CFCD341
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\FROZEN\FROZENHQBIOME.MBIN	GcBiomeData	0x0000000000000F18	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x5E7CB2F651A44767	0xE00737FCE8BA72788283E7A434D8B0567C86820B
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\FROZEN\FROZENHQCOLOURPALETTES.MBIN	GcPaletteList	0x000000000000A6F0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD30F287F6E810E96	0x5C8EA7565E069835B728DEDBA70D38FEDF6F4D99
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\FROZEN\FROZENHQOBJECTSMID.MBIN	GcExternalObjectList	0x000000000000B1A0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x22E0AFD5DDFAA6E5	0x01FB67E0F388907DF4B82B1C895F0E32DA43DD92
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\FROZEN\FROZENOBJECTSDEAD.MBIN	GcExternalObjectList	0x0000000000006690	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x22E0AFD5DDFAA6E5	0xFCA27FAF87873285B7FB8DBE33BE42AE2DE4A6BD
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\FROZEN\FROZENOBJECTSFULL.MBIN	GcExternalObjectList	0x000000000000ADF0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x22E0AFD5DDFAA6E5	0xAC09283161500A5B49B19D2EFDCFF4BB8A6C458E
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\FROZEN\FROZENOBJECTSLOW.MBIN	GcExternalObjectList	0x000000000000A840	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x22E0AFD5DDFAA6E5	0x5634D3F742C29D9E80286733F7DC205A330C505E
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\FROZEN\FROZENOBJECTSMID.MBIN	GcExternalObjectList	0x000000000000AF20	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x22E0AFD5DDFAA6E5	0x607AA6A9A153D7F50E6D1FECB63F236C4957E33A
METADATA\SIMULATION\SOLARSYSTEM\BIOMES\LUSH\LUSHBIOME.MBIN	GcBiomeData	0x0000000000000D88	0xCCCCCCCC	0x000009C4	0x0000000000000000	0x5E7CB2F651A44767	0xB3AE1A2794B89D09E641FA93A145B688108AE586
